pair,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,comparison_id,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
22,12C,A,2.0,2_5,A,12.0,,12C,,,,1111911,1113611,1700,B,3.0,3_4,B,12.0,,,12C,,,1360869,1361109,240,"En dan aan z'n andere aan de andere kant, die neus, er zat zo'n doorn in.",,"And then on his other on the other side, that nose, there was such a thorn in it.",,,12C,,,True,,met een trompet dat eruit komt,,with a trumpet coming out,,,12C,,True,1010,1111911.0,1113611.0,1700.0,1360824.0,1361154.0,330.0,right,left,right_left
22,13A,B,2.0,2_6,B,13.0,,,13A,,,1121598,1122378,780,A,3.0,3_15,A,13.0,,13A,,,,1538996,1539336,340,,Dit is die met de kraaltjes als oren,,This is the one with the beads as ears,,,13A,13A,True,"Oké, dit is die pot met die kraaltjes",,"Okay, this is that jar with the beads",,13A-REP,13A-REP,,,True,1011,1121598.0,1122378.0,780.0,1538996.0,1539336.0,340.0,both,both,both
22,13B,B,2.0,2_6,B,13.0,,,13B,,,1123868,1125901,2033,A,3.0,3_15,A,13.0,,13B,,,,1542176,1542716,540,,en dan zo'n ronde cirkel aan de voorkant.,,And then such a round circle on the front.,,,,13B,True,en dat omgekeerde vraagwolkje,,and that reverse question cloud,,,13B,,,True,1012,1123868.0,1125901.0,2033.0,1542176.0,1542716.0,540.0,right,right,right
22,16B,A,2.0,2_7,A,16.0,,16B,,,,1150016,1150996,980,B,3.0,3_16,B,16.0,,,16B,,,1554340,1554636,296,met zeg maar zo'n vierkant en die wordt dan steeds groter.,,with say a square like this and it gets bigger and bigger.,,,16B,,,True,,met de kubus die steeds groter wordt,,with the cube getting bigger and bigger,,,,16B,True,1013,1150016.0,1150996.0,980.0,1554323.0,1554653.0,330.0,right,right,right
22,15A,B,2.0,2_8,B,15.0,,,15A,,,1164316,1165236,920,A,3.0,3_7,A,15.0,,15A,,,,1400162,1400822,660,,met de twee uitstekseltjes bovenop,,with the two protrusions on top,,,,15A,True,En twee van die sprietjes bovenop en zo'n plateau.,,And two of those sprites on top and such a platform.,,,15A,,,True,1014,1164316.0,1165236.0,920.0,1400162.0,1400822.0,660.0,right,right,right
22,15C,B,2.0,2_8,B,15.0,,,15C,,,1168833,1169073,240,A,3.0,3_7,A,15.0,,15C,,,,1401458,1402038,580,,en het platform dat er dwars doorheen gaat.,,and the platform that goes right through it.,,,15C,15C,True,En twee van die sprietjes bovenop en zo'n plateau.,,And two of those sprites on top and such a platform.,,15C,15C,,,True,1015,1168788.0,1169118.0,330.0,1401458.0,1402038.0,580.0,both,both,both
22,08B,A,2.0,2_9,A,8.0,,08B,,,,1184696,1185456,760,B,3.0,3_14,B,8.0,,,08B,,,1524503,1524743,240,"en dan, ja, met die twee uitsteeksels van boven.",,"And then, yes, with those two protrusions from the top.",,08B,08B,,,True,,Met die dingetjes die zo uitsteken,,With those little things sticking out like that,,,08B,08B,True,1016,1184696.0,1185456.0,760.0,1524458.0,1524788.0,330.0,both,both,both
22,04A,A,2.0,2_11,A,4.0,,04A,,,,1220116,1220496,380,B,3.0,3_8,B,4.0,,,04A,,,1410692,1410852,160,Bovenop had hij zo'n punthoed die was afgesneden.,,On top he had one of those pointy hats that had been cut off.,,,04A,,,True,,"Dit is de jarige Job, maar dan met de afgesneden hoed",,"This is the birthday boy Job, but with the hat cut off",,,,04A,True,1017,1220116.0,1220496.0,380.0,1410607.0,1410937.0,330.0,right,right,right
22,09C,B,2.0,2_12,B,9.0,,,09C,,,1243976,1244176,200,A,3.0,3_3,A,9.0,,09C,,,,1347499,1347979,480,,en eh een handvat en een dingetje onderin zodat het niet omvalt.,,And um a handle and a thingy at the bottom so it doesn't fall over.,,,09C,,True,Dit is weer het theekoepje,,This is the teacup again,,,09C,,,True,1018,1243911.0,1244241.0,330.0,1347499.0,1347979.0,480.0,right,left,right_left
22,10A+10B,A,2.0,2_13,A,10.0,,10A+10B,,10E+10F,,1260156,1261596,1440,B,3.0,3_10,B,10.0,,,10A+10B,,10E+10F,1460951,1462451,1500,"Ja, dit is dat kopje dat aan twee kanten die uitsteeksels heeft,",,"Yes, this is that cup that has those protrusions on two sides,",,10E+10F,10A+10B,,,True,,Eh dit is de pot in een spagaat,,Um this is the pot in a split,,,10E+10F,10A+10B,True,1019,1260156.0,1261596.0,1440.0,1460951.0,1462451.0,1500.0,both,both,both
22,10E+10F,A,2.0,2_13,A,10.0,,10A+10B,,10E+10F,,1260156,1261596,1440,B,3.0,3_10,B,10.0,,,10A+10B,,10E+10F,1460951,1462451,1500,"Ja, dit is dat kopje dat aan twee kanten die uitsteeksels heeft,",,"Yes, this is that cup that has those protrusions on two sides,",,10E+10F,10A+10B,,,True,,Eh dit is de pot in een spagaat,,Um this is the pot in a split,,,10E+10F,10A+10B,True,1020,1260156.0,1261596.0,1440.0,1460951.0,1462451.0,1500.0,both,both,both
22,05A,B,2.0,2_14,B,5.0,,,05A,,,1280884,1281264,380,A,2.0,2_14,B,5.0,,05A,,,,1287777,1288637,860,,met de staaf op de bovenkant die er zo recht doorheen gaat.,,with the rod on the top going straight through like this.,,,,05A,True,"Oh ja, ja, met zo'n blok bovenop, met dat kapsel.",,"Oh yes, yes, with one of those blocks on top, with that haircut.",,,05A,,,True,1021,1280884.0,1281264.0,380.0,1287777.0,1288637.0,860.0,right,right,right
22,05B,B,2.0,2_14,B,5.0,,,05B,,,1283142,1284062,920,A,3.0,3_13,A,5.0,,05B,,,,1513416,1513756,340,,En een neusje met nog een staafje dat zo omhoog gaat.,,And a nose with another rod going up like this.,,,,05B,True,en zo'n neus die vreemd is.,,And such a nose that is strange.,,,05B-REP,,,True,1022,1283142.0,1284062.0,920.0,1513416.0,1513756.0,340.0,right,right,right
22,12B,B,3.0,3_4,B,12.0,,,12B,,,1360145,1360485,340,A,4.0,4_15,A,12.0,,12B,,,,1716714,1717114,400,,Dit is ehm de pot met de neus of oor,,This is um the pot with the nose or ear,,,12B,,True,Dit is (?) de pot met het dienblad en in de andere kant zo'n doorn.,,This is (?) the pot with the tray and in the other side such a thorn.,,12B,,,,True,1023,1360145.0,1360485.0,340.0,1716714.0,1717114.0,400.0,left,left,left
22,12C,B,3.0,3_4,B,12.0,,,12C,,,1360869,1361109,240,A,4.0,4_15,A,12.0,,12C,,,,1717596,1718576,980,,met een trompet dat eruit komt,,with a trumpet coming out,,,12C,,True,Dit is (?) de pot met het dienblad en in de andere kant zo'n doorn.,,This is (?) the pot with the tray and in the other side such a thorn.,,,12C,,,True,1024,1360824.0,1361154.0,330.0,1717596.0,1718576.0,980.0,right,left,right_left
22,12A,B,3.0,3_4,B,12.0,,,12A,,,1362636,1363469,833,A,4.0,4_15,A,12.0,,12A,,,,1714952,1715592,640,,en het ronde dienblad in de andere hand.,,and the round tray in the other hand.,,,,12A,True,Dit is (?) de pot met het dienblad en in de andere kant zo'n doorn.,,This is (?) the pot with the tray and in the other side such a thorn.,,,12A,,,True,1025,1362636.0,1363469.0,833.0,1714952.0,1715592.0,640.0,right,right,right
22,07B,A,3.0,3_5,A,7.0,,07B,,,,1377505,1377645,140,B,4.0,4_4,B,7.0,,,07B,,,1601790,1602100,310,"Ja, dit is de pot die een hangende bank heeft met zo'n schoteltje erop.",,"Yes, this is the pot that has a hanging bench with one of those saucers on it.",,,07B,,,True,,Dit is de zwevende tafel met het schaaltje erop.,,This is the floating table with the bowl on top.,,,07B,07B,True,1026,1377410.0,1377740.0,330.0,1601780.0,1602110.0,330.0,right,both,both
22,15A,A,3.0,3_7,A,15.0,,15A,,,,1400162,1400822,660,B,4.0,4_6,B,15.0,,,15A,,,1622196,1622416,220,En twee van die sprietjes bovenop en zo'n plateau.,,And two of those sprites on top and such a platform.,,,15A,,,True,,en de twee sprietjes die uitsteken.,,And the two sprites sticking out.,,,,15A,True,1027,1400162.0,1400822.0,660.0,1622141.0,1622471.0,330.0,right,right,right
22,15C,A,3.0,3_7,A,15.0,,15C,,,,1401458,1402038,580,B,4.0,4_6,B,15.0,,,15C,,,1620255,1620595,340,En twee van die sprietjes bovenop en zo'n plateau.,,And two of those sprites on top and such a platform.,,15C,15C,,,True,,met de plateau die door de pot heen gaat,,with the tray going through the pot,,,,15C,True,1028,1401458.0,1402038.0,580.0,1620255.0,1620595.0,340.0,both,right,both
22,10A+10B,B,3.0,3_10,B,10.0,,,10A+10B,,10E+10F,1460951,1462451,1500,A,4.0,4_7,A,10.0,,10A+10B,,10E+10F,,1631460,1632940,1480,,Eh dit is de pot in een spagaat,,Um this is the pot in a split,,,10E+10F,10A+10B,True,Dit is de pot die in een spagaat staat met een zonnepaneel van achter.,,This is the pot split with a solar panel from behind.,,10E+10F,10A+10B,,,True,1029,1460951.0,1462451.0,1500.0,1631460.0,1632940.0,1480.0,both,both,both
22,10E+10F,B,3.0,3_10,B,10.0,,,10A+10B,,10E+10F,1460951,1462451,1500,A,4.0,4_7,A,10.0,,10A+10B,,10E+10F,,1631460,1632940,1480,,Eh dit is de pot in een spagaat,,Um this is the pot in a split,,,10E+10F,10A+10B,True,Dit is de pot die in een spagaat staat met een zonnepaneel van achter.,,This is the pot split with a solar panel from behind.,,10E+10F,10A+10B,,,True,1030,1460951.0,1462451.0,1500.0,1631460.0,1632940.0,1480.0,both,both,both
22,11D,A,3.0,3_11,A,11.0,,11A,,11D,,1475684,1475864,180,B,6.0,6_4,B,11.0,,,11D,,,1920264,1920604,340,en twee sprieten van boven waarvan één lijkt op een citroen ding en de andere op een meetlint.,,"and two sprites from above, one of which looks like a lemon thing and the other like a tape measure.",,11D-REP,11A,,,True,,en de citrus ding op zijn hoofd.,,And the citrus thing on his head.,,,11D,11D,True,1031,1475609.0,1475939.0,330.0,1920264.0,1920604.0,340.0,both,both,both
22,11A,A,3.0,3_11,A,11.0,,11A,,,,1479792,1479992,200,B,4.0,4_8,B,11.0,,,11A,,,1640889,1641069,180,en twee sprieten van boven waarvan één lijkt op een citroen ding en de andere op een meetlint.,,"and two sprites from above, one of which looks like a lemon thing and the other like a tape measure.",,,11A,,,True,,met de meetlint,,with the tape measure,,,,11A,True,1032,1479727.0,1480057.0,330.0,1640814.0,1641144.0,330.0,right,right,right
22,11C,A,3.0,3_11,A,11.0,,11C,,,,1482491,1483651,1160,B,4.0,4_8,B,11.0,,,11C,,,1646104,1646264,160,En aan de ande- aan de ene kant heeft hij zo'n s- driehoekige staaf.,,And on the other- on one side it has one of those s- triangular bars.,,,11C-REP,,,True,,En de driehoek oor.,,And the triangle ear.,,,,11C,True,1033,1482491.0,1483651.0,1160.0,1646019.0,1646349.0,330.0,right,right,right
22,13B+13C,A,3.0,3_15,A,13.0,,13B+13C,,,,1543193,1543493,300,B,4.0,4_2,B,13.0,,,13B+13C,,,1581165,1581365,200,en dat omgekeerde vraagwolkje,,and that reverse question cloud,,13B+13C,13B+13C,,,True,,Dit is de de kraaltjes met het omgekeerde vraagwolkje.,,This is the bead with the reverse question cloud.,,,,13B+13C,True,1034,1543178.0,1543508.0,330.0,1581100.0,1581430.0,330.0,both,right,both
22,16B,B,3.0,3_16,B,16.0,,,16B,,,1554340,1554636,296,A,4.0,4_9,A,16.0,,16B,,,,1658719,1658959,240,,met de kubus die steeds groter wordt,,with the cube getting bigger and bigger,,,,16B,True,en die vierkanten die steeds groter worden.,,And those squares getting bigger and bigger.,,16B,16B,,,True,1035,1554323.0,1554653.0,330.0,1658674.0,1659004.0,330.0,both,right,both
22,16C,B,3.0,3_16,B,16.0,,,16C,,,1556453,1556834,381,A,6.0,6_5,A,16.0,,16A,,16C,,1931376,1931636,260,,en de bowlingpionnen,,and the bowling pawns,,,,16C,True,Dit is de pot met de twee bowlingstaven eruit,,This is the pot with the two bowling rods out of it,,16C-REP,16A,,,True,1036,1556453.0,1556834.0,381.0,1931341.0,1931671.0,330.0,both,right,both
22,16A,B,3.0,3_16,B,16.0,,,16A,,,1557550,1557770,220,A,6.0,6_5,A,16.0,,16A,,16C,,1931376,1931636,260,,en de bowlingpionnen,,and the bowling pawns,,,,16A,True,Dit is de pot met de twee bowlingstaven eruit,,This is the pot with the two bowling rods out of it,,16C-REP,16A,,,True,1037,1557495.0,1557825.0,330.0,1931341.0,1931671.0,330.0,both,right,both
22,13B+13C,B,4.0,4_2,B,13.0,,,13B+13C,,,1581165,1581365,200,A,5.0,5_5,A,13.0,,13B,,13B+13C,,1780580,1780900,320,,Dit is de de kraaltjes met het omgekeerde vraagwolkje.,,This is the bead with the reverse question cloud.,,,,13B+13C,True,En dat omgekeerde vraagwolkje.,,And that reverse question cloud.,,13B+13C,13B,,,True,1038,1581100.0,1581430.0,330.0,1780575.0,1780905.0,330.0,both,right,both
22,07A,B,4.0,4_4,B,7.0,,,07A,,,1602750,1603210,460,A,5.0,5_13,A,7.0,,07A,,,,1850423,1850563,140,,Dit is de zwevende tafel met het schaaltje erop.,,This is the floating table with the bowl on top.,,,07A,07A,True,Dit is de hangende bank met het schaaltje.,,This is the hanging bench with the bowl.,,,07A,,,True,1039,1602750.0,1603210.0,460.0,1850328.0,1850658.0,330.0,right,both,both
22,15C,B,4.0,4_6,B,15.0,,,15C,,,1620255,1620595,340,A,5.0,5_7,A,15.0,,15C,,,,1803660,1803820,160,,met de plateau die door de pot heen gaat,,with the tray going through the pot,,,,15C,True,Dit is de glijbaan en springplank en twee sprietjes bovenop een plateau.,,This is the slide and springboard and two sprites on top of a platform.,,15C,15C,,,True,1040,1620255.0,1620595.0,340.0,1803575.0,1803905.0,330.0,both,right,both
22,15A,B,4.0,4_6,B,15.0,,,15A,,,1622196,1622416,220,A,5.0,5_7,A,15.0,,15A,,,,1802503,1803123,620,,en de twee sprietjes die uitsteken.,,And the two sprites sticking out.,,,,15A,True,Dit is de glijbaan en springplank en twee sprietjes bovenop een plateau.,,This is the slide and springboard and two sprites on top of a platform.,,,15A,,,True,1041,1622141.0,1622471.0,330.0,1802503.0,1803123.0,620.0,right,right,right
22,11C,B,4.0,4_8,B,11.0,,,11C,,,1646104,1646264,160,A,5.0,5_1,A,11.0,,11C,,,,1736785,1737545,760,,En de driehoek oor.,,And the triangle ear.,,,,11C,True,En dan dat driehoekige oor.,,And then that triangular ear.,,,11C,,,True,1042,1646019.0,1646349.0,330.0,1736785.0,1737545.0,760.0,right,right,right
22,16B,A,4.0,4_9,A,16.0,,16B,,,,1658719,1658959,240,B,5.0,5_4,B,16.0,,,16B,,,1764650,1765110,460,en die vierkanten die steeds groter worden.,,And those squares getting bigger and bigger.,,16B,16B,,,True,,kubus die steeds groter wordt.,,cube that gets bigger and bigger.,,,16B,16B,True,1043,1658674.0,1659004.0,330.0,1764650.0,1765110.0,460.0,both,both,both
22,14B,A,4.0,4_11,A,14.0,,14B,,14D,,1680012,1680212,200,B,5.0,5_14,B,14.0,,,14B,,14D,1859526,1859746,220,,"Eh even zoeken, ehm.",,"Um just looking, um.",14D,14B,,,True,,Dit is eh het speelrek,,This is eh the play rack,,,14D,14B,True,1044,1679947.0,1680277.0,330.0,1859471.0,1859801.0,330.0,both,both,both
22,14D,A,4.0,4_11,A,14.0,,14B,,14D,,1680012,1680212,200,B,5.0,5_14,B,14.0,,,14B,,14D,1859526,1859746,220,,"Eh even zoeken, ehm.",,"Um just looking, um.",14D,14B,,,True,,Dit is eh het speelrek,,This is eh the play rack,,,14D,14B,True,1045,1679947.0,1680277.0,330.0,1859471.0,1859801.0,330.0,both,both,both
22,12A,A,4.0,4_15,A,12.0,,12A,,,,1714952,1715592,640,B,5.0,5_16,B,12.0,,,12A,,12B,1882276,1882463,187,Dit is (?) de pot met het dienblad en in de andere kant zo'n doorn.,,This is (?) the pot with the tray and in the other side such a thorn.,,,12A,,,True,,Het kopje met het ronde dienbland eh dienblad aan de ene kant,,The cup with the round tray eh tray on one side,,,12B,12A,True,1046,1714952.0,1715592.0,640.0,1882204.5,1882534.5,330.0,right,both,both
22,12B,A,4.0,4_15,A,12.0,,12B,,,,1716714,1717114,400,B,5.0,5_16,B,12.0,,,12A,,12B,1882276,1882463,187,Dit is (?) de pot met het dienblad en in de andere kant zo'n doorn.,,This is (?) the pot with the tray and in the other side such a thorn.,,12B,,,,True,,Het kopje met het ronde dienbland eh dienblad aan de ene kant,,The cup with the round tray eh tray on one side,,,12B,12A,True,1047,1716714.0,1717114.0,400.0,1882204.5,1882534.5,330.0,left,both,both
22,12C,A,4.0,4_15,A,12.0,,12C,,,,1717596,1718576,980,B,5.0,5_16,B,12.0,,,12C,,,1887991,1888367,376,Dit is (?) de pot met het dienblad en in de andere kant zo'n doorn.,,This is (?) the pot with the tray and in the other side such a thorn.,,,12C,,,True,,en aan de andere kant een oor met een doorn erin.,,And on the other side an ear with a thorn in it.,,,,12C,True,1048,1717596.0,1718576.0,980.0,1887991.0,1888367.0,376.0,right,right,right
22,16B,B,5.0,5_4,B,16.0,,,16B,,,1764650,1765110,460,A,6.0,6_5,A,16.0,,16B,,,,1933640,1933960,320,,kubus die steeds groter wordt.,,cube that gets bigger and bigger.,,,16B,16B,True,en de vierkant die steeds groter wordt.,,And the square that keeps getting bigger.,,16B,16B,,,True,1049,1764650.0,1765110.0,460.0,1933635.0,1933965.0,330.0,both,both,both
22,13A,A,5.0,5_5,A,13.0,,13A,,,,1778792,1779212,420,B,6.0,6_14,B,13.0,,,13A,,,2004034,2004394,360,"Dus die drie kraaltjes aan de ene, drie aan de andere.",,"So those three beads on one, three on the other.",,,13A,,,True,,Eh de pot met de kraaltjes aan beide kanten,,Um the jar with the beads on both sides,,,13A,13A,True,1050,1778792.0,1779212.0,420.0,2004034.0,2004394.0,360.0,right,both,both
22,13B+13C,A,5.0,5_5,A,13.0,,13B,,13B+13C,,1780580,1780900,320,B,6.0,6_14,B,13.0,,,13B+13C,,,2006336,2006636,300,En dat omgekeerde vraagwolkje.,,And that reverse question cloud.,,13B+13C,13B,,,True,,en het omgekeerde vraagwolkje.,,and the reverse question cloud.,,,,13B+13C,True,1051,1780575.0,1780905.0,330.0,2006321.0,2006651.0,330.0,both,right,both
22,15C,A,5.0,5_7,A,15.0,,15C,,,,1803660,1803820,160,B,6.0,6_16,B,15.0,,,15C,,,2028008,2028608,600,Dit is de glijbaan en springplank en twee sprietjes bovenop een plateau.,,This is the slide and springboard and two sprites on top of a platform.,,15C,15C,,,True,,met het platformpje,,with the little platform,,,15C,15C,True,1052,1803575.0,1803905.0,330.0,2028008.0,2028608.0,600.0,both,both,both
22,14A,B,5.0,5_14,B,14.0,,,14A,,,1860712,1861136,424,A,6.0,6_1,A,14.0,,14A,,,,1896660,1896960,300,,met de knobbel bovenop.,,With the lump on top.,,,,14A,True,Dit is het speeltoestel met de bobbel bovenop.,,This is the playset with the bump on top.,,,14A,,,True,1053,1860712.0,1861136.0,424.0,1896645.0,1896975.0,330.0,right,right,right
22,12B,B,5.0,5_16,B,12.0,,,12A,,12B,1882276,1882463,187,A,6.0,6_9,A,12.0,,12B,,,,1970281,1970681,400,,Het kopje met het ronde dienbland eh dienblad aan de ene kant,,The cup with the round tray eh tray on one side,,,12B,12A,True,De pot met het dienblad en in het oor een neus.,,The pot with the tray and in the ear a nose.,,12B,,,,True,1054,1882204.5,1882534.5,330.0,1970281.0,1970681.0,400.0,left,both,both
22,12A,B,5.0,5_16,B,12.0,,,12A,,,1882548,1882968,420,A,6.0,6_9,A,12.0,,12A,,,,1969307,1969567,260,,Het kopje met het ronde dienbland eh dienblad aan de ene kant,,The cup with the round tray eh tray on one side,,,,12A,True,De pot met het dienblad en in het oor een neus.,,The pot with the tray and in the ear a nose.,,,12A,,,True,1055,1882548.0,1882968.0,420.0,1969272.0,1969602.0,330.0,right,right,right
22,12C,B,5.0,5_16,B,12.0,,,12C,,,1887991,1888367,376,A,6.0,6_9,A,12.0,,12C,,,,1970716,1971436,720,,en aan de andere kant een oor met een doorn erin.,,And on the other side an ear with a thorn in it.,,,,12C,True,De pot met het dienblad en in het oor een neus.,,The pot with the tray and in the ear a nose.,,,12C-REP,,,True,1056,1887991.0,1888367.0,376.0,1970716.0,1971436.0,720.0,right,right,right
23,08C,B,1.0,1_4,B,8.0,,,08C,,,222754,223074,320,A,2.0,2_9,A,8.0,,08C,,,,974420,975120,700,,Soort balk die eruit komt.,,Kind of beam coming out.,,,,08C,True,Zo'n neus die uitsteekt.,,Such a nose sticking out.,,,08C,,,True,1057,222749.0,223079.0,330.0,974420.0,975120.0,700.0,right,right,right
23,08B,B,1.0,1_4,B,8.0,,,08B,,,230777,231317,540,A,2.0,2_9,A,8.0,,08B,,,,965191,965651,460,,Met daardoor heen ook weer een balk.,,With a bar through it as well.,,,,08B,True,En aan de zijkant zie je weer van die flat gebouwen.,,And on the side you see those apartment buildings again.,,08B,08B,,,True,1058,230777.0,231317.0,540.0,965191.0,965651.0,460.0,both,right,both
23,08D,B,1.0,1_4,B,8.0,,,08D,,,238807,240700,1893,A,2.0,2_9,A,8.0,,08D,,,,981595,981855,260,,Eh en aan de zijkant heeft hij nog een soort...,,Um and on the side he has another kind of....,,,,08D,True,"Ja, een bui- eh niet echt een bui-  maar een rechthoekig...",,"Yes, a shower- er not really a shower- but a rectangular...",,,08D,,,True,1059,238807.0,240700.0,1893.0,981560.0,981890.0,330.0,right,right,right
23,02B,B,1.0,1_12,B,2.0,,,02B,,,585095,585355,260,A,2.0,2_3,A,2.0,,02B,,,,832722,832982,260,,"Dus die die die bovenkant is niet een driehoek, maar een vierkant.",,"So the one at the top is not a triangle, but a square.",,,,02B,True,En eh aan de voorkant een piramide die afgesneden is.,,And um at the front a pyramid cut off.,,,02B,,,True,1060,585060.0,585390.0,330.0,832687.0,833017.0,330.0,right,right,right
23,09B,A,1.0,1_13,A,9.0,,09B,,,,612910,614793,1883,B,1.0,1_13,A,9.0,,,09B,,,640148,641948,1800,"maar dan met, hoe zeg je dat, boogjes erin.",,"but with, how do you say, arcs in it.",,09B,09B,,,True,,"Ja, een rechthoek, maar met met  ronde zijkanten.",,"Yes, a rectangle, but with rounded sides.",,,,09B,True,1061,612910.0,614793.0,1883.0,640148.0,641948.0,1800.0,both,right,both
23,09A,B,1.0,1_13,A,9.0,,,09A,,,630086,630986,900,A,4.0,4_14,B,9.0,,09A,,,,1561994,1562554,560,"Ik heb geen idee, zoiets.",En die die steekt er aan aan de bovenkant zeg maar uit.,"I have no idea, something like that.",And that one that sticks out at the top so to speak.,,,,09A,True,"Oh, met die eh met die kegel ook, of niet?",,"Oh, with that um with that cone too, or not?",,,09A,,,True,1062,630086.0,630986.0,900.0,1561994.0,1562554.0,560.0,right,right,right
23,09B,B,1.0,1_13,A,9.0,,,09B,,,640148,641948,1800,A,1.0,1_13,A,9.0,,09B,,,,653298,654058,760,,"Ja, een rechthoek, maar met met  ronde zijkanten.",,"Yes, a rectangle, but with rounded sides.",,,,09B,True,"En aan de onderkant heeft hij ook soort van een rechthoek,",,"And at the bottom it also has kind of a rectangle,",,09B,09B,,,True,1063,640148.0,641948.0,1800.0,653298.0,654058.0,760.0,both,right,both
23,14C,A,2.0,2_1,A,14.0,,14C,,,,806930,807140,210,B,3.0,3_2,B,14.0,,,14C,,,1157053,1157293,240,"En een eh, ja, een balk aan de voorkant.",,"And an um, yes, a beam at the front.",,,14C,,,True,,Eh dit is ja met dat met die vierkante balk aan de voorkant,,Um this is yes with that with that square bar in front,,,,14C,True,1064,806870.0,807200.0,330.0,1157008.0,1157338.0,330.0,right,right,right
23,15C,B,2.0,2_8,B,15.0,,,15C,,,939857,940057,200,A,3.0,3_7,A,15.0,,15C,,,,1230127,1230407,280,,Eh zeg maar dat eh dat blad.,,Um say that um that magazine.,,,,15C,True,"Een tafel die door die beker heen gaat,",,"A table going through that cup,",,,15C,,,True,1065,939792.0,940122.0,330.0,1230102.0,1230432.0,330.0,right,right,right
23,08B,A,2.0,2_9,A,8.0,,08B,,,,965191,965651,460,B,3.0,3_14,B,8.0,,,08B,,,1355168,1355428,260,En aan de zijkant zie je weer van die flat gebouwen.,,And on the side you see those apartment buildings again.,,08B,08B,,,True,,Met die twee o- ja,,With those two o- yes,,,08B,08B,True,1066,965191.0,965651.0,460.0,1355133.0,1355463.0,330.0,both,both,both
23,04A,A,2.0,2_11,A,4.0,,04A,,,,1041220,1041400,180,B,3.0,3_8,B,4.0,,,04A,,,1257865,1258165,300,maar dan afge- eh afgesneden.,,But then cut off- eh cut off.,,,04A,,,True,,"Een soort eh, ja, ro- ronde piramide die is afgesneden.",,"A kind of um, yes, ro- round pyramid that has been cut off.",,,,04A,True,1067,1041145.0,1041475.0,330.0,1257850.0,1258180.0,330.0,right,right,right
23,04A,B,3.0,3_8,B,4.0,,,04A,,,1257865,1258165,300,A,6.0,6_13,A,4.0,,04A,,,,1863360,1863620,260,,"Een soort eh, ja, ro- ronde piramide die is afgesneden.",,"A kind of um, yes, ro- round pyramid that has been cut off.",,,,04A,True,En aan de bovenkant heb je een afgesneden ja piramide.,,And at the top you have a cut off yes pyramid.,,,04A,,,True,1068,1257850.0,1258180.0,330.0,1863325.0,1863655.0,330.0,right,right,right
23,08B,B,3.0,3_14,B,8.0,,,08B,,,1355168,1355428,260,A,3.0,3_14,B,8.0,,08B,,,,1356527,1356987,460,,Met die twee o- ja,,With those two o- yes,,,08B,08B,True,Twee flatgebouwen.,eh flatgebouwen die,Two apartment buildings.,um apartment buildings that,08B,08B,,,True,1069,1355133.0,1355463.0,330.0,1356527.0,1356987.0,460.0,both,both,both
23,16B,B,3.0,3_16,B,16.0,,,16B,,,1409503,1409703,200,A,4.0,4_9,A,16.0,,16B,,,,1497898,1498098,200,,"Ehm, ja, dit is met dat flatgebouw wat er rechtsvoor ingaat.",,"Um, yes, this is with that apartment building that goes into it on the front right.",,,,16B,True,"Ehm even kijken, aan de rechterkant- of aan de voorkant heb je een flatgebouw die er doorheen gaat",,"Um let's see, on the right side-or on the front you have an apartment building going through it",,16B,16B,,,True,1070,1409438.0,1409768.0,330.0,1497833.0,1498163.0,330.0,both,right,both
27,10A,B,1.0,1_14,B,10.0,,,10A,,10E,525720,526520,800,A,6.0,6_11,A,10.0,,10A,,,,1432220,1432720,500,,"En dat er aan de zijkant, zeg maar, zo twee armen zijn.",,"And that on the side, say, there are two arms like this.",,,10E,10A,True,Het object met de korte en de lange arm.,,The object with the short arm and the long arm.,,,10A,,,True,1071,525720.0,526520.0,800.0,1432220.0,1432720.0,500.0,right,both,both
27,10E,B,1.0,1_14,B,10.0,,,10A,,10E,525720,526520,800,A,6.0,6_11,A,10.0,,10E,,,,1431740,1432020,280,,"En dat er aan de zijkant, zeg maar, zo twee armen zijn.",,"And that on the side, say, there are two arms like this.",,,10E,10A,True,Het object met de korte en de lange arm.,,The object with the short arm and the long arm.,,10E,,,,True,1072,525720.0,526520.0,800.0,1431715.0,1432045.0,330.0,left,both,both
